node_id,node_type,degree,call_count,transaction_count
PH_0117,phone_number,5,5,0
PH_0118,phone_number,9,7,0
PH_0119,phone_number,9,8,0
PH_0120,phone_number,7,6,0
PH_0121,phone_number,11,10,0
PH_0122,phone_number,10,9,0
PH_0123,phone_number,11,9,0
PH_0124,phone_number,8,8,0
PH_0125,phone_number,9,7,0
PH_0126,phone_number,12,10,0
PH_0127,phone_number,7,6,0
PH_0128,phone_number,6,5,0
PH_0129,phone_number,5,4,0
PH_0130,phone_number,6,5,0
PH_0131,phone_number,9,7,0
PH_0132,phone_number,11,11,0
PH_0133,phone_number,12,10,0
PH_0134,phone_number,5,4,0
PH_0135,phone_number,12,12,0
PH_0136,phone_number,12,10,0
PH_0137,phone_number,5,5,0
PH_0138,phone_number,5,4,0
PH_0139,phone_number,9,7,0
PH_0140,phone_number,8,8,0
PH_0141,phone_number,6,4,0
PH_0142,phone_number,11,10,0
PH_0143,phone_number,8,6,0
PH_0144,phone_number,6,5,0
PH_0145,phone_number,5,5,0
PH_0146,phone_number,10,8,0
PH_0147,phone_number,9,8,0
PH_0148,phone_number,4,4,0
PH_0149,phone_number,6,5,0
PH_0150,phone_number,5,3,0
PH_0151,phone_number,9,7,0
PH_0152,phone_number,5,5,0
PH_0153,phone_number,8,8,0
PH_0154,phone_number,11,10,0
PH_0155,phone_number,9,7,0
PH_0156,phone_number,6,5,0
PH_0157,phone_number,11,9,0
PH_0158,phone_number,11,10,0
PH_0159,phone_number,10,9,0
PH_0160,phone_number,14,13,0
PH_0161,phone_number,11,10,0
PH_0162,phone_number,5,3,0
PH_0163,phone_number,13,13,0
PH_0164,phone_number,5,4,0
PH_0165,phone_number,6,4,0
PH_0166,phone_number,6,6,0
PH_0167,phone_number,8,7,0
PH_0168,phone_number,12,11,0
PH_0169,phone_number,11,9,0
PH_0170,phone_number,9,8,0
PH_0171,phone_number,9,9,0
PH_0172,phone_number,13,11,0
PH_0173,phone_number,8,7,0
PH_0174,phone_number,6,6,0
PH_0175,phone_number,10,9,0
PH_0176,phone_number,5,4,0
PH_0177,phone_number,3,3,0
PH_0178,phone_number,13,11,0
PH_0179,phone_number,8,5,0
PH_0180,phone_number,6,6,0
PH_0181,phone_number,10,10,0
PH_0182,phone_number,6,5,0
PH_0183,phone_number,5,5,0
PH_0184,phone_number,10,7,0
PH_0185,phone_number,4,4,0
PH_0186,phone_number,9,7,0
PH_0187,phone_number,5,5,0
PH_0188,phone_number,8,8,0
PH_0189,phone_number,6,6,0
PH_0190,phone_number,8,8,0
PH_0191,phone_number,6,3,0
PH_0192,phone_number,7,6,0
PH_0193,phone_number,11,10,0
PH_0194,phone_number,7,5,0
PH_0195,phone_number,8,8,0
PH_0196,phone_number,9,5,0
PH_0197,phone_number,14,12,0
PH_0198,phone_number,13,12,0
PH_0199,phone_number,8,7,0
PH_0200,phone_number,6,6,0
PH_0201,phone_number,9,9,0
PH_0202,phone_number,5,3,0
PH_0203,phone_number,10,7,0
PH_0204,phone_number,8,8,0
PH_0205,phone_number,12,10,0
PH_0206,phone_number,11,10,0
PH_0207,phone_number,6,4,0
PH_0208,phone_number,10,7,0
PH_0209,phone_number,6,6,0
PH_0210,phone_number,15,15,0
PH_0211,phone_number,7,6,0
PH_0212,phone_number,11,11,0
PH_0213,phone_number,15,14,0
PH_0214,phone_number,9,8,0
PH_0215,phone_number,12,11,0
PH_0216,phone_number,4,3,0
PH_0217,phone_number,11,10,0
PH_0218,phone_number,8,5,0
PH_0219,phone_number,9,9,0
PH_0220,phone_number,9,6,0
PH_0221,phone_number,7,6,0
PH_0222,phone_number,11,11,0
PH_0223,phone_number,6,5,0
PH_0224,phone_number,6,6,0
PH_0225,phone_number,14,12,0
PH_0226,phone_number,4,4,0
PH_0227,phone_number,6,6,0
PH_0228,phone_number,10,8,0
PH_0229,phone_number,15,14,0
PH_0230,phone_number,12,8,0
PH_0231,phone_number,8,8,0
PH_0232,phone_number,6,5,0
PH_0233,phone_number,8,8,0
PH_0234,phone_number,4,3,0
PH_0235,phone_number,11,8,0
PH_0236,phone_number,7,7,0
PH_0237,phone_number,7,7,0
PH_0238,phone_number,10,10,0
PH_0239,phone_number,8,7,0
PH_0240,phone_number,9,8,0
PH_0241,phone_number,12,10,0
PH_0242,phone_number,5,5,0
PH_0243,phone_number,10,8,0
PH_0244,phone_number,7,7,0
PH_0245,phone_number,6,6,0
PH_0246,phone_number,9,9,0
PH_0247,phone_number,3,3,0
PH_0248,phone_number,13,13,0
PH_0249,phone_number,6,4,0
PH_0250,phone_number,5,5,0
PH_0251,phone_number,10,7,0
PH_0252,phone_number,9,9,0
PH_0253,phone_number,9,6,0
PH_0254,phone_number,3,3,0
PH_0255,phone_number,5,4,0
PH_0256,phone_number,3,3,0
PH_0257,phone_number,9,7,0
PH_0258,phone_number,7,6,0
PH_0259,phone_number,4,2,0
PH_0260,phone_number,12,10,0
PH_0261,phone_number,11,9,0
PH_0262,phone_number,13,12,0
PH_0263,phone_number,3,2,0
PH_0264,phone_number,11,9,0
PH_0265,phone_number,4,4,0
PH_0266,phone_number,8,6,0
PH_0267,phone_number,7,5,0
PH_0268,phone_number,6,6,0
PH_0269,phone_number,5,3,0
PH_0270,phone_number,10,8,0
PH_0271,phone_number,11,8,0
PH_0272,phone_number,11,9,0
PH_0273,phone_number,8,6,0
PH_0274,phone_number,11,11,0
PH_0275,phone_number,7,5,0
PH_0276,phone_number,10,7,0
PH_0277,phone_number,7,5,0
PH_0278,phone_number,13,10,0
PH_0279,phone_number,6,3,0
PH_0280,phone_number,11,10,0
PH_0281,phone_number,4,3,0
PH_0282,phone_number,9,7,0
PH_0283,phone_number,7,7,0
PH_0284,phone_number,11,9,0
PH_0285,phone_number,8,7,0
PH_0286,phone_number,9,7,0
PH_0287,phone_number,5,5,0
PH_0288,phone_number,13,12,0
PH_0289,phone_number,7,5,0
PH_0290,phone_number,10,10,0
PH_0291,phone_number,10,8,0
PH_0292,phone_number,7,7,0
PH_0293,phone_number,5,4,0
PH_0294,phone_number,7,6,0
PH_0295,phone_number,12,11,0
PH_0296,phone_number,7,5,0
PH_0297,phone_number,8,8,0
PH_0298,phone_number,4,4,0
PH_0299,phone_number,7,7,0
PH_0300,phone_number,7,7,0
PH_0301,phone_number,10,7,0
PH_0302,phone_number,8,5,0
PH_0303,phone_number,8,7,0
PH_0304,phone_number,7,6,0
PH_0305,phone_number,7,7,0
PH_0306,phone_number,7,6,0
PH_0307,phone_number,9,9,0
PH_0308,phone_number,9,7,0
PH_0309,phone_number,7,6,0
PH_0310,phone_number,5,4,0
PH_0311,phone_number,7,6,0
PH_0312,phone_number,4,3,0
PH_0313,phone_number,6,5,0
PH_0314,phone_number,2,1,0
PH_0315,phone_number,15,12,0
PH_0316,phone_number,12,8,0
PH_0317,phone_number,5,5,0
PH_0318,phone_number,7,7,0
PH_0319,phone_number,13,12,0
PH_0320,phone_number,8,8,0
PH_0321,phone_number,10,9,0
PH_0322,phone_number,5,5,0
PH_0323,phone_number,4,3,0
PH_0324,phone_number,5,3,0
PH_0325,phone_number,7,7,0
PH_0326,phone_number,7,5,0
PH_0327,phone_number,6,5,0
PH_0328,phone_number,10,7,0
PH_0329,phone_number,10,8,0
PH_0330,phone_number,6,4,0
PH_0331,phone_number,7,7,0
PH_0332,phone_number,14,14,0
PH_0333,phone_number,11,9,0
PH_0334,phone_number,6,5,0
PH_0335,phone_number,10,9,0
PH_0336,phone_number,9,8,0
PH_0337,phone_number,9,8,0
PH_0338,phone_number,11,11,0
PH_0339,phone_number,6,5,0
PH_0340,phone_number,10,7,0
PH_0341,phone_number,12,10,0
PH_0342,phone_number,5,4,0
PH_0343,phone_number,6,6,0
PH_0344,phone_number,9,8,0
PH_0345,phone_number,9,8,0
PH_0346,phone_number,7,6,0
PH_0347,phone_number,5,4,0
PH_0348,phone_number,14,11,0
PH_0349,phone_number,8,7,0
PH_0350,phone_number,11,10,0
PH_0351,phone_number,6,6,0
PH_0352,phone_number,5,3,0
PH_0353,phone_number,10,9,0
PH_0354,phone_number,11,9,0
PH_0355,phone_number,15,14,0
PH_0356,phone_number,6,4,0
PH_0357,phone_number,6,5,0
PH_0358,phone_number,7,7,0
PH_0359,phone_number,4,4,0
PH_0360,phone_number,12,10,0
PH_0361,phone_number,8,8,0
PH_0362,phone_number,14,14,0
PH_0363,phone_number,9,8,0
PH_0364,phone_number,6,5,0
PH_0365,phone_number,11,10,0
PH_0366,phone_number,7,6,0
PH_0367,phone_number,7,7,0
PH_0368,phone_number,11,11,0
PH_0369,phone_number,10,9,0
PH_0370,phone_number,9,8,0
PH_0371,phone_number,14,11,0
PH_0372,phone_number,6,6,0
PH_0373,phone_number,2,2,0
PH_0374,phone_number,10,9,0
PH_0375,phone_number,4,4,0
PH_0376,phone_number,13,9,0
PH_0377,phone_number,9,7,0
PH_0378,phone_number,3,2,0
PH_0379,phone_number,6,6,0
PH_0380,phone_number,9,7,0
PH_0381,phone_number,12,8,0
PH_0382,phone_number,11,9,0
PH_0383,phone_number,4,4,0
PH_0384,phone_number,10,9,0
PH_0385,phone_number,8,8,0
PH_0386,phone_number,11,11,0
PH_0387,phone_number,5,5,0
PH_0388,phone_number,3,2,0
PH_0389,phone_number,3,3,0
PH_0390,phone_number,4,4,0
PH_0391,phone_number,5,5,0
PH_0392,phone_number,6,6,0
PH_0393,phone_number,6,6,0
PH_0394,phone_number,12,12,0
PH_0395,phone_number,12,9,0
PH_0396,phone_number,7,6,0
PH_0397,phone_number,8,7,0
PH_0398,phone_number,5,4,0
PH_0399,phone_number,5,5,0
PH_0400,phone_number,9,9,0
PH_0401,phone_number,12,11,0
PH_0402,phone_number,13,12,0
PH_0403,phone_number,8,6,0
PH_0404,phone_number,5,5,0
PH_0405,phone_number,7,5,0
PH_0406,phone_number,7,5,0
PH_0407,phone_number,6,5,0
PH_0408,phone_number,5,5,0
PH_0409,phone_number,7,7,0
PH_0410,phone_number,12,8,0
PH_0411,phone_number,7,6,0
PH_0412,phone_number,5,5,0
PH_0413,phone_number,12,8,0
PH_0414,phone_number,9,8,0
PH_0415,phone_number,2,2,0
PH_0416,phone_number,7,7,0
PH_0417,phone_number,8,6,0
PH_0418,phone_number,6,5,0
PH_0419,phone_number,5,5,0
PH_0420,phone_number,9,8,0
PH_0421,phone_number,8,7,0
PH_0422,phone_number,9,6,0
PH_0423,phone_number,11,9,0
PH_0424,phone_number,7,4,0
PH_0425,phone_number,10,8,0
PH_0426,phone_number,13,12,0
PH_0427,phone_number,9,6,0
PH_0428,phone_number,9,8,0
PH_0429,phone_number,4,3,0
PH_0430,phone_number,15,12,0
PH_0431,phone_number,7,6,0
PH_0432,phone_number,8,8,0
PH_0433,phone_number,7,7,0
PH_0434,phone_number,6,6,0
PH_0435,phone_number,10,8,0
PH_0436,phone_number,12,9,0
PH_0437,phone_number,11,10,0
PH_0438,phone_number,9,7,0
PH_0439,phone_number,6,5,0
PH_0440,phone_number,9,8,0
PH_0441,phone_number,7,6,0
PH_0442,phone_number,10,9,0
PH_0443,phone_number,10,7,0
PH_0444,phone_number,12,11,0
PH_0445,phone_number,8,8,0
PH_0446,phone_number,11,10,0
PH_0447,phone_number,10,8,0
PH_0448,phone_number,6,5,0
PH_0449,phone_number,16,11,0
PH_0450,phone_number,7,7,0
PH_0451,phone_number,7,7,0
PH_0452,phone_number,8,8,0
PH_0453,phone_number,5,5,0
PH_0454,phone_number,4,4,0
PH_0455,phone_number,5,5,0
PH_0456,phone_number,13,10,0
PH_0457,phone_number,15,14,0
PH_0458,phone_number,11,10,0
PH_0459,phone_number,8,6,0
PH_0460,phone_number,9,8,0
PH_0461,phone_number,9,9,0
PH_0462,phone_number,6,4,0
PH_0463,phone_number,8,6,0
PH_0464,phone_number,5,5,0
PH_0465,phone_number,5,4,0
PH_0466,phone_number,9,7,0
PH_0467,phone_number,7,6,0
PH_0468,phone_number,8,8,0
PH_0469,phone_number,7,7,0
PH_0470,phone_number,6,5,0
PH_0471,phone_number,9,9,0
PH_0472,phone_number,8,7,0
PH_0473,phone_number,7,7,0
PH_0474,phone_number,7,5,0
PH_0475,phone_number,4,4,0
PH_0476,phone_number,8,6,0
PH_0477,phone_number,11,9,0
PH_0478,phone_number,8,6,0
PH_0479,phone_number,9,8,0
PH_0480,phone_number,9,9,0
PH_0481,phone_number,11,9,0
PH_0482,phone_number,14,12,0
PH_0483,phone_number,6,6,0
PH_0484,phone_number,7,7,0
PH_0485,phone_number,10,7,0
PH_0486,phone_number,5,5,0
PH_0487,phone_number,3,3,0
PH_0488,phone_number,5,3,0
PH_0489,phone_number,12,11,0
PH_0490,phone_number,10,10,0
PH_0491,phone_number,6,5,0
PH_0492,phone_number,12,10,0
PH_0493,phone_number,9,8,0
PH_0494,phone_number,9,9,0
PH_0495,phone_number,10,8,0
PH_0496,phone_number,10,10,0
PH_0497,phone_number,7,6,0
PH_0498,phone_number,6,5,0
PH_0499,phone_number,7,6,0
PH_0500,phone_number,6,5,0
PH_0501,phone_number,2,1,0
PH_0502,phone_number,6,4,0
PH_0503,phone_number,9,7,0
PH_0504,phone_number,10,8,0
PH_0505,phone_number,8,6,0
PH_0506,phone_number,11,10,0
PH_0507,phone_number,12,11,0
PH_0508,phone_number,5,4,0
PH_0509,phone_number,7,6,0
PH_0510,phone_number,11,8,0
PH_0511,phone_number,8,6,0
PH_0512,phone_number,9,8,0
PH_0513,phone_number,6,6,0
PH_0514,phone_number,5,5,0
PH_0515,phone_number,9,6,0
PH_0516,phone_number,9,7,0
PH_0517,phone_number,8,8,0
PH_0518,phone_number,7,7,0
PH_0519,phone_number,4,4,0
PH_0520,phone_number,7,6,0
PH_0521,phone_number,9,8,0
PH_0522,phone_number,9,8,0
PH_0523,phone_number,7,7,0
PH_0524,phone_number,9,5,0
PH_0525,phone_number,13,13,0
PH_0526,phone_number,10,9,0
PH_0527,phone_number,7,7,0
PH_0528,phone_number,11,8,0
PH_0529,phone_number,9,7,0
PH_0530,phone_number,13,12,0
PH_0531,phone_number,6,4,0
PH_0532,phone_number,12,7,0
PH_0533,phone_number,12,9,0
PH_0534,phone_number,18,17,0
PH_0535,phone_number,9,9,0
PH_0536,phone_number,11,11,0
PH_0537,phone_number,8,7,0
PH_0538,phone_number,12,9,0
PH_0539,phone_number,9,9,0
PH_0540,phone_number,9,7,0
PH_0541,phone_number,7,7,0
PH_0542,phone_number,4,4,0
PH_0543,phone_number,9,9,0
PH_0544,phone_number,8,7,0
PH_0545,phone_number,7,6,0
PH_0546,phone_number,9,9,0
PH_0547,phone_number,5,4,0
PH_0548,phone_number,4,3,0
PH_0549,phone_number,12,10,0
PH_0550,phone_number,5,5,0
PH_0551,phone_number,9,9,0
PH_0552,phone_number,10,9,0
PH_0553,phone_number,6,6,0
PH_0554,phone_number,10,7,0
PH_0555,phone_number,6,3,0
PH_0556,phone_number,13,10,0
PH_0557,phone_number,10,9,0
PH_0558,phone_number,8,7,0
PH_0559,phone_number,10,9,0
PH_0560,phone_number,5,5,0
PH_0561,phone_number,4,4,0
PH_0562,phone_number,11,10,0
PH_0563,phone_number,8,8,0
PH_0564,phone_number,3,3,0
PH_0565,phone_number,7,5,0
PH_0566,phone_number,6,6,0
PH_0567,phone_number,8,6,0
PH_0568,phone_number,11,11,0
PH_0569,phone_number,5,3,0
PH_0570,phone_number,10,10,0
PH_0571,phone_number,12,8,0
PH_0572,phone_number,8,8,0
PH_0573,phone_number,10,10,0
PH_0574,phone_number,13,12,0
PH_0575,phone_number,11,9,0
PH_0576,phone_number,4,3,0
PH_0577,phone_number,9,8,0
PH_0578,phone_number,8,7,0
PH_0579,phone_number,3,3,0
PH_0580,phone_number,9,6,0
PH_0581,phone_number,7,5,0
PH_0582,phone_number,5,5,0
PH_0583,phone_number,7,7,0
PH_0584,phone_number,7,6,0
PH_0585,phone_number,12,12,0
PH_0586,phone_number,5,4,0
PH_0587,phone_number,7,6,0
PH_0588,phone_number,11,11,0
PH_0589,phone_number,6,5,0
PH_0590,phone_number,7,6,0
PH_0591,phone_number,9,8,0
PH_0592,phone_number,9,7,0
PH_0593,phone_number,14,12,0
PH_0594,phone_number,7,6,0
PH_0595,phone_number,11,10,0
PH_0596,phone_number,17,16,0
PH_0597,phone_number,7,7,0
PH_0598,phone_number,6,5,0
PH_0599,phone_number,9,9,0
PH_0600,phone_number,10,8,0
PH_0601,phone_number,14,12,0
PH_0602,phone_number,10,8,0
PH_0603,phone_number,6,6,0
PH_0604,phone_number,10,10,0
PH_0605,phone_number,12,9,0
PH_0606,phone_number,4,4,0
PH_0607,phone_number,3,2,0
PH_0608,phone_number,4,2,0
PH_0609,phone_number,6,5,0
PH_0610,phone_number,6,6,0
PH_0611,phone_number,8,7,0
PH_0612,phone_number,10,9,0
PH_0613,phone_number,10,9,0
PH_0614,phone_number,11,9,0
PH_0615,phone_number,10,7,0
PH_0616,phone_number,14,13,0
PH_0617,phone_number,7,6,0
PH_0618,phone_number,11,8,0
PH_0619,phone_number,4,4,0
PH_0620,phone_number,5,3,0
PH_0621,phone_number,6,6,0
PH_0622,phone_number,5,5,0
PH_0623,phone_number,7,7,0
PH_0624,phone_number,8,7,0
PH_0625,phone_number,8,6,0
PH_0626,phone_number,9,9,0
PH_0627,phone_number,12,12,0
PH_0628,phone_number,6,6,0
PH_0629,phone_number,5,3,0
PH_0630,phone_number,14,13,0
PH_0631,phone_number,6,6,0
PH_0632,phone_number,9,9,0
PH_0633,phone_number,7,7,0
PH_0634,phone_number,13,12,0
PH_0635,phone_number,11,8,0
PH_0636,phone_number,11,11,0
PH_0637,phone_number,10,9,0
PH_0638,phone_number,7,6,0
PH_0639,phone_number,9,8,0
PH_0640,phone_number,7,6,0
PH_0641,phone_number,3,3,0
PH_0642,phone_number,10,10,0
PH_0643,phone_number,9,8,0
PH_0644,phone_number,4,4,0
PH_0645,phone_number,11,10,0
PH_0646,phone_number,8,6,0
PH_0647,phone_number,5,4,0
PH_0648,phone_number,6,5,0
PH_0649,phone_number,6,6,0
PH_0650,phone_number,9,9,0
PH_0651,phone_number,10,9,0
PH_0652,phone_number,14,10,0
PH_0653,phone_number,4,1,0
PH_0654,phone_number,5,5,0
PH_0655,phone_number,11,10,0
PH_0656,phone_number,13,11,0
PH_0657,phone_number,11,9,0
PH_0658,phone_number,16,14,0
PH_0659,phone_number,6,5,0
PH_0660,phone_number,11,10,0
PH_0661,phone_number,9,8,0
PH_0662,phone_number,9,9,0
PH_0663,phone_number,8,6,0
PH_0664,phone_number,4,3,0
PH_0665,phone_number,9,9,0
PH_0666,phone_number,7,5,0
PH_0667,phone_number,9,9,0
PH_0668,phone_number,9,9,0
PH_0669,phone_number,8,8,0
PH_0670,phone_number,9,8,0
PH_0671,phone_number,6,4,0
PH_0672,phone_number,8,7,0
PH_0673,phone_number,10,9,0
PH_0674,phone_number,4,2,0
PH_0675,phone_number,6,5,0
PH_0676,phone_number,8,6,0
PH_0677,phone_number,15,13,0
PH_0678,phone_number,7,6,0
PH_0679,phone_number,10,8,0
PH_0680,phone_number,3,2,0
PH_0681,phone_number,11,11,0
PH_0682,phone_number,15,14,0
PH_0683,phone_number,5,5,0
PH_0684,phone_number,7,7,0
PH_0685,phone_number,7,6,0
PH_0686,phone_number,6,5,0
PH_0687,phone_number,11,9,0
PH_0688,phone_number,10,10,0
PH_0689,phone_number,7,7,0
PH_0690,phone_number,8,8,0
PH_0691,phone_number,9,9,0
PH_0692,phone_number,12,9,0
PH_0693,phone_number,4,4,0
PH_0694,phone_number,7,5,0
PH_0695,phone_number,5,5,0
PH_0696,phone_number,13,13,0
PH_0697,phone_number,7,7,0
PH_0698,phone_number,10,10,0
PH_0699,phone_number,5,4,0
PH_0700,phone_number,5,5,0
PH_0701,phone_number,9,7,0
PH_0702,phone_number,10,9,0
PH_0703,phone_number,6,6,0
PH_0704,phone_number,7,6,0
PH_0705,phone_number,4,4,0
PH_0706,phone_number,11,10,0
PH_0707,phone_number,8,7,0
PH_0708,phone_number,7,7,0
PH_0709,phone_number,9,8,0
PH_0710,phone_number,13,13,0
PH_0711,phone_number,7,5,0
PH_0712,phone_number,8,8,0
PH_0713,phone_number,9,8,0
PH_0714,phone_number,10,10,0
PH_0715,phone_number,12,10,0
PH_0716,phone_number,9,9,0
PH_0717,phone_number,6,6,0
PH_0718,phone_number,9,9,0
PH_0719,phone_number,6,4,0
PH_0720,phone_number,14,12,0
PH_0721,phone_number,8,6,0
PH_0722,phone_number,8,6,0
PH_0723,phone_number,4,3,0
PH_0724,phone_number,5,5,0
PH_0725,phone_number,8,8,0
PH_0726,phone_number,10,9,0
PH_0727,phone_number,6,5,0
PH_0728,phone_number,9,9,0
PH_0729,phone_number,11,10,0
PH_0730,phone_number,9,8,0
PH_0731,phone_number,9,8,0
PH_0732,phone_number,7,6,0
PH_0733,phone_number,9,9,0
PH_0734,phone_number,7,7,0
PH_0735,phone_number,5,5,0
PH_0736,phone_number,8,6,0
PH_0737,phone_number,12,12,0
PH_0738,phone_number,11,11,0
PH_0739,phone_number,9,9,0
PH_0740,phone_number,4,4,0
PH_0741,phone_number,8,7,0
PH_0742,phone_number,14,12,0
PH_0743,phone_number,8,6,0
PH_0744,phone_number,2,2,0
PH_0745,phone_number,10,7,0
PH_0746,phone_number,7,7,0
PH_0747,phone_number,11,8,0
PH_0748,phone_number,7,6,0
PH_0749,phone_number,11,11,0
PH_0750,phone_number,5,2,0
PH_0751,phone_number,8,8,0
PH_0752,phone_number,7,6,0
PH_0753,phone_number,6,5,0
PH_0754,phone_number,6,5,0
PH_0755,phone_number,8,7,0
PH_0756,phone_number,5,5,0
PH_0757,phone_number,12,12,0
PH_0758,phone_number,13,11,0
PH_0759,phone_number,9,9,0
PH_0760,phone_number,6,4,0
PH_0761,phone_number,9,8,0
PH_0762,phone_number,5,4,0
PH_0763,phone_number,3,3,0
PH_0764,phone_number,4,4,0
PH_0765,phone_number,6,6,0
PH_0766,phone_number,12,12,0
PH_0767,phone_number,4,4,0
PH_0768,phone_number,5,5,0
PH_0769,phone_number,6,3,0
PH_0770,phone_number,8,7,0
PH_0771,phone_number,8,7,0
PH_0772,phone_number,5,5,0
PH_0773,phone_number,12,12,0
PH_0774,phone_number,14,12,0
PH_0775,phone_number,10,8,0
PH_0776,phone_number,8,8,0
PH_0777,phone_number,7,6,0
PH_0778,phone_number,6,6,0
PH_0779,phone_number,5,5,0
PH_0780,phone_number,7,6,0
PH_0781,phone_number,11,9,0
PH_0782,phone_number,9,8,0
PH_0783,phone_number,10,7,0
PH_0784,phone_number,11,9,0
PH_0785,phone_number,8,7,0
PH_0786,phone_number,7,7,0
PH_0787,phone_number,8,7,0
PH_0788,phone_number,13,10,0
PH_0789,phone_number,13,13,0
PH_0790,phone_number,5,5,0
PH_0791,phone_number,5,4,0
PH_0792,phone_number,9,8,0
PH_0793,phone_number,7,6,0
PH_0794,phone_number,12,8,0
PH_0795,phone_number,8,7,0
PH_0796,phone_number,14,13,0
PH_0797,phone_number,9,8,0
PH_0798,phone_number,3,3,0
PH_0799,phone_number,12,10,0
PH_0800,phone_number,10,10,0
PH_0801,phone_number,7,5,0
PH_0802,phone_number,8,7,0
PH_0803,phone_number,8,7,0
PH_0804,phone_number,11,10,0
PH_0805,phone_number,7,4,0
PH_0806,phone_number,8,7,0
PH_0807,phone_number,8,7,0
PH_0808,phone_number,7,4,0
PH_0809,phone_number,5,4,0
PH_0810,phone_number,8,7,0
PH_0811,phone_number,8,7,0
PH_0812,phone_number,5,5,0
PH_0813,phone_number,8,8,0
PH_0814,phone_number,10,10,0
PH_0815,phone_number,11,10,0
PH_0816,phone_number,13,9,0
PH_0817,phone_number,6,5,0
PH_0818,phone_number,7,6,0
PH_0819,phone_number,7,5,0
PH_0820,phone_number,14,11,0
PH_0821,phone_number,6,4,0
PH_0822,phone_number,4,4,0
PH_0823,phone_number,7,6,0
PH_0824,phone_number,5,4,0
PH_0825,phone_number,6,6,0
PH_0826,phone_number,6,6,0
PH_0827,phone_number,10,9,0
PH_0828,phone_number,7,5,0
PH_0829,phone_number,9,7,0
PH_0830,phone_number,7,5,0
PH_0831,phone_number,6,6,0
PH_0832,phone_number,10,8,0
PH_0833,phone_number,6,5,0
PH_0834,phone_number,12,10,0
PH_0835,phone_number,5,4,0
PH_0836,phone_number,10,8,0
PH_0837,phone_number,9,7,0
PH_0838,phone_number,9,6,0
PH_0839,phone_number,10,8,0
PH_0840,phone_number,5,5,0
PH_0841,phone_number,8,8,0
PH_0842,phone_number,5,5,0
PH_0843,phone_number,8,7,0
PH_0844,phone_number,11,11,0
PH_0845,phone_number,2,2,0
PH_0846,phone_number,6,5,0
PH_0847,phone_number,9,8,0
PH_0848,phone_number,8,8,0
PH_0849,phone_number,15,13,0
PH_0850,phone_number,8,8,0
PH_0851,phone_number,12,11,0
PH_0852,phone_number,4,4,0
PH_0853,phone_number,2,2,0
PH_0854,phone_number,4,4,0
PH_0855,phone_number,9,9,0
PH_0856,phone_number,8,7,0
PH_0857,phone_number,9,8,0
PH_0858,phone_number,5,4,0
PH_0859,phone_number,5,4,0
PH_0860,phone_number,4,2,0
PH_0861,phone_number,9,7,0
PH_0862,phone_number,13,11,0
PH_0863,phone_number,8,7,0
PH_0864,phone_number,5,4,0
PH_0865,phone_number,7,5,0
PH_0866,phone_number,6,6,0
PH_0867,phone_number,6,5,0
PH_0868,phone_number,10,10,0
PH_0869,phone_number,10,10,0
PH_0870,phone_number,5,5,0
PH_0871,phone_number,9,7,0
PH_0872,phone_number,6,5,0
PH_0873,phone_number,9,8,0
PH_0874,phone_number,13,11,0
PH_0875,phone_number,5,5,0
PH_0876,phone_number,5,5,0
PH_0877,phone_number,13,11,0
PH_0878,phone_number,14,10,0
PH_0879,phone_number,7,7,0
PH_0880,phone_number,7,6,0
PH_0881,phone_number,6,5,0
PH_0882,phone_number,5,4,0
PH_0883,phone_number,8,7,0
PH_0884,phone_number,8,8,0
PH_0885,phone_number,13,11,0
PH_0886,phone_number,10,8,0
PH_0887,phone_number,6,5,0
PH_0888,phone_number,12,11,0
PH_0889,phone_number,12,11,0
PH_0890,phone_number,8,7,0
PH_0891,phone_number,9,8,0
PH_0892,phone_number,7,6,0
PH_0893,phone_number,4,4,0
PH_0894,phone_number,5,3,0
PH_0895,phone_number,10,9,0
PH_0896,phone_number,8,8,0
PH_0897,phone_number,11,11,0
PH_0898,phone_number,3,2,0
PH_0899,phone_number,6,6,0
PH_0900,phone_number,10,9,0
PH_0901,phone_number,12,11,0
PH_0902,phone_number,10,9,0
PH_0903,phone_number,9,9,0
PH_0904,phone_number,6,6,0
PH_0905,phone_number,11,9,0
PH_0906,phone_number,5,4,0
PH_0907,phone_number,10,10,0
PH_0908,phone_number,6,6,0
PH_0909,phone_number,8,7,0
PH_0910,phone_number,7,5,0
PH_0911,phone_number,7,6,0
PH_0912,phone_number,6,6,0
PH_0913,phone_number,9,8,0
PH_0914,phone_number,7,6,0
PH_0915,phone_number,11,10,0
PH_0916,phone_number,11,10,0
PH_0917,phone_number,9,8,0
PH_0918,phone_number,3,3,0
PH_0919,phone_number,12,8,0
PH_0920,phone_number,17,13,0
PH_0921,phone_number,8,7,0
PH_0922,phone_number,3,3,0
PH_0923,phone_number,9,7,0
PH_0924,phone_number,7,5,0
PH_0925,phone_number,4,3,0
PH_0926,phone_number,10,9,0
PH_0927,phone_number,6,5,0
PH_0928,phone_number,13,12,0
PH_0929,phone_number,8,6,0
PH_0930,phone_number,10,9,0
PH_0931,phone_number,10,8,0
PH_0932,phone_number,6,5,0
PH_0933,phone_number,4,2,0
PH_0934,phone_number,10,10,0
PH_0935,phone_number,16,14,0
PH_0936,phone_number,7,5,0
PH_0937,phone_number,4,4,0
PH_0938,phone_number,10,10,0
